context_len,trn_tps,trn_mem,trn_lat,trn_std,tf_tps,tf_mem,tf_lat,tf_std,speedup
512,255.04071526802304,0.005389213562011719,501.88065017573535,12.423653865153316,27.06842897656153,0.00417327880859375,4728.756150230765,137.39798923421012,9.422073053772792
1024,251.12313830562647,0.005351066589355469,509.71010024659336,6.158192927576893,16.468381244613724,0.00417327880859375,7772.470050258562,43.273449905930676,15.248805245370473
2048,247.4945526520828,0.005320549011230469,517.1831001061946,11.565862765013376,9.202636284994963,0.00417327880859375,13909.057799959555,92.37091432886241,26.893875296976194
4096,255.27433162968057,0.005282402038574219,501.4213500544429,0.2252136606514862,3.9469242601891175,0.00417327880859375,32430.3157501854,372.35260185466484,64.67677482553188
